Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,annual_frequency,promo_dependency,purchase_scaled,previous_scaled,frequency_scaled,review_scaled,loyalty_score,value_tier
2258,41,Male,Skirt,Clothing,32,Tennessee,L,Olive,Fall,4.2,No,Standard,0,0,6,Bank Transfer,Annually,1,0.0,0.15000000000000002,0.10204081632653061,0.0,0.6800000000000002,0.13881632653061227,Low Value
2259,24,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,0,0,44,Credit Card,Every 3 Months,4,0.0,0.6375000000000001,0.8775510204081631,0.058823529411764705,0.72,0.5681674669867947,Medium Value
2260,60,Male,Jeans,Clothing,96,Florida,XL,Beige,Spring,3.3,No,Free Shipping,0,0,24,Cash,Annually,1,0.0,0.9500000000000002,0.4693877551020408,0.0,0.32000000000000006,0.40975510204081644,Low Value
2261,38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.9,No,Express,0,0,16,PayPal,Quarterly,4,0.0,0.7750000000000001,0.3061224489795918,0.058823529411764705,0.9600000000000002,0.39109603841536617,Low Value
2262,58,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.4,No,Standard,0,0,12,Bank Transfer,Fortnightly,26,0.0,0.7000000000000001,0.22448979591836735,0.49019607843137253,0.7600000000000002,0.45285474189675873,Medium Value
2263,53,Male,Backpack,Accessories,22,Arizona,M,Green,Winter,3.1,No,2-Day Shipping,0,0,50,PayPal,Monthly,12,0.0,0.025000000000000022,1.0,0.21568627450980393,0.2400000000000002,0.4937058823529412,Medium Value
2264,44,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,3.5,No,Store Pickup,0,0,42,Cash,Quarterly,4,0.0,0.25,0.836734693877551,0.058823529411764705,0.40000000000000013,0.44234093637454985,Low Value
2265,51,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9,No,2-Day Shipping,0,0,50,PayPal,Monthly,12,0.0,0.9000000000000001,1.0,0.21568627450980393,0.56,0.7007058823529413,Medium Value
2266,36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,No,Store Pickup,0,0,10,PayPal,Quarterly,4,0.0,0.925,0.18367346938775508,0.058823529411764705,0.56,0.33211644657863143,Low Value
2267,20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,No,Store Pickup,0,0,32,Debit Card,Weekly,52,0.0,0.30000000000000004,0.6326530612244897,0.9999999999999999,0.72,0.6850612244897959,Medium Value
2268,32,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.8,No,Express,0,0,37,Venmo,Weekly,52,0.0,0.36250000000000004,0.7346938775510203,0.9999999999999999,0.52,0.7183775510204081,Medium Value
2269,66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,0,0,15,Bank Transfer,Monthly,12,0.0,0.07500000000000001,0.28571428571428564,0.21568627450980393,0.08000000000000007,0.20199159663865546,Low Value
2270,49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,No,Store Pickup,0,0,27,Credit Card,Annually,1,0.0,0.22500000000000003,0.5306122448979591,0.0,0.7600000000000002,0.3332448979591837,Low Value
2271,27,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,No,Express,0,0,7,Venmo,Weekly,52,0.0,0.65,0.12244897959183673,0.9999999999999999,0.40000000000000013,0.5189795918367347,Medium Value
2272,29,Male,Dress,Clothing,99,Alaska,M,Green,Summer,3.4,No,Free Shipping,0,0,49,PayPal,Quarterly,4,0.0,0.9875,0.9795918367346937,0.058823529411764705,0.3600000000000001,0.642983793517407,Medium Value
2273,29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4.0,No,Standard,0,0,44,PayPal,Monthly,12,0.0,0.22500000000000003,0.8775510204081631,0.21568627450980393,0.6000000000000001,0.5207262905162066,Medium Value
2274,55,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.8,No,Express,0,0,13,PayPal,Bi-Weekly,26,0.0,0.9500000000000002,0.24489795918367344,0.49019607843137253,0.9199999999999999,0.5270180072028812,Medium Value
2275,57,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,4.5,No,Next Day Air,0,0,38,PayPal,Fortnightly,26,0.0,0.08750000000000002,0.7551020408163265,0.49019607843137253,0.8,0.5465996398559424,Medium Value
2276,29,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.4,No,Standard,0,0,10,Debit Card,Weekly,52,0.0,0.050000000000000044,0.18367346938775508,0.9999999999999999,0.7600000000000002,0.459469387755102,Medium Value
2277,31,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,0,0,25,Debit Card,Weekly,52,0.0,0.7750000000000001,0.4897959183673469,0.9999999999999999,0.6399999999999999,0.7149183673469387,Medium Value
2278,25,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,4.6,No,Next Day Air,0,0,18,Credit Card,Quarterly,4,0.0,0.45000000000000007,0.346938775510204,0.058823529411764705,0.8399999999999999,0.330422569027611,Low Value
2279,61,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.8,No,Store Pickup,0,0,6,Cash,Every 3 Months,4,0.0,0.0625,0.10204081632653061,0.058823529411764705,0.52,0.12296338535414167,Low Value
2280,53,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,2.9,No,Free Shipping,0,0,35,Bank Transfer,Quarterly,4,0.0,0.5875,0.693877551020408,0.058823529411764705,0.15999999999999992,0.4286980792316926,Low Value
2281,22,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.8,No,Standard,0,0,31,Credit Card,Fortnightly,26,0.0,0.012500000000000011,0.6122448979591836,0.49019607843137253,0.11999999999999988,0.4064567827130852,Low Value
2282,28,Male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3.0,No,Store Pickup,0,0,41,Bank Transfer,Annually,1,0.0,0.08750000000000002,0.8163265306122448,0.0,0.20000000000000018,0.36403061224489797,Low Value
2283,18,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,No,2-Day Shipping,0,0,8,Credit Card,Annually,1,0.0,0.9625000000000001,0.14285714285714285,0.0,0.6800000000000002,0.31764285714285717,Low Value
2284,44,Male,Handbag,Accessories,45,Ohio,S,Black,Winter,4.1,No,Free Shipping,0,0,34,Credit Card,Fortnightly,26,0.0,0.3125,0.673469387755102,0.49019607843137253,0.6399999999999999,0.5429465786314526,Medium Value
2285,32,Male,Blouse,Clothing,63,Iowa,XL,Black,Fall,4.1,No,Express,0,0,20,Venmo,Annually,1,0.0,0.5375000000000001,0.38775510204081626,0.0,0.6399999999999999,0.32660204081632654,Low Value
2286,34,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,No,2-Day Shipping,0,0,38,PayPal,Every 3 Months,4,0.0,1.0,0.7551020408163265,0.058823529411764705,0.8399999999999999,0.60368787515006,Medium Value
2287,67,Male,Socks,Clothing,38,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,0,0,35,Venmo,Quarterly,4,0.0,0.22500000000000003,0.693877551020408,0.058823529411764705,0.0,0.34019807923169265,Low Value
2288,66,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,3.0,No,Store Pickup,0,0,6,Debit Card,Annually,1,0.0,0.3125,0.10204081632653061,0.0,0.20000000000000018,0.12331632653061227,Low Value
2289,28,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,No,Next Day Air,0,0,50,PayPal,Weekly,52,0.0,0.8875,1.0,0.9999999999999999,0.52,0.9295,High Value
2290,70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,No,Free Shipping,0,0,47,Venmo,Weekly,52,0.0,0.7750000000000001,0.9387755102040816,0.9999999999999999,0.6399999999999999,0.8945102040816325,High Value
2291,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,0,0,23,PayPal,Quarterly,4,0.0,0.3500000000000001,0.44897959183673464,0.058823529411764705,0.32000000000000006,0.2992388955582233,Low Value
2292,28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,No,2-Day Shipping,0,0,13,Credit Card,Quarterly,4,0.0,0.125,0.24489795918367344,0.058823529411764705,1.0,0.2406062424969988,Low Value
2293,43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Next Day Air,0,0,31,Debit Card,Monthly,12,0.0,0.17500000000000004,0.6122448979591836,0.21568627450980393,0.52,0.39660384153661465,Low Value
2294,37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,Express,0,0,16,Debit Card,Every 3 Months,4,0.0,0.6000000000000001,0.3061224489795918,0.058823529411764705,0.32000000000000006,0.2920960384153662,Low Value
2295,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,No,Express,0,0,40,Debit Card,Annually,1,0.0,0.9375,0.7959183673469387,0.0,1.0,0.6058673469387755,Medium Value
2296,50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,0,0,45,PayPal,Quarterly,4,0.0,0.025000000000000022,0.8979591836734693,0.058823529411764705,0.15999999999999992,0.39783073229291716,Low Value
2297,46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,0,0,50,Venmo,Every 3 Months,4,0.0,0.8500000000000001,1.0,0.058823529411764705,0.0,0.5876470588235294,Medium Value
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,0,0,1,Bank Transfer,Quarterly,4,0.0,0.7875000000000001,0.0,0.058823529411764705,0.8800000000000001,0.26314705882352946,Low Value
2299,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,0,0,10,Cash,Every 3 Months,4,0.0,0.8375000000000001,0.18367346938775508,0.058823529411764705,0.15999999999999992,0.2746164465786315,Low Value
2300,64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,No,Store Pickup,0,0,48,Credit Card,Every 3 Months,4,0.0,0.4625,0.9591836734693877,0.058823529411764705,0.4800000000000002,0.5418205282112846,Medium Value
2301,18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,0,0,38,Credit Card,Monthly,12,0.0,0.8500000000000001,0.7551020408163265,0.21568627450980393,0.7600000000000002,0.6127466986794718,Medium Value
2302,37,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,0,0,21,Debit Card,Annually,1,0.0,0.0,0.4081632653061224,0.0,0.15999999999999992,0.17926530612244895,Low Value
2303,36,Male,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,No,Store Pickup,0,0,38,Venmo,Monthly,12,0.0,0.23750000000000004,0.7551020408163265,0.21568627450980393,0.44000000000000017,0.4582466986794719,Medium Value
2304,51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,0,0,31,Credit Card,Fortnightly,26,0.0,0.6375000000000001,0.6122448979591836,0.49019607843137253,0.9199999999999999,0.6114567827130852,Medium Value
2305,26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,0,0,9,Debit Card,Fortnightly,26,0.0,0.6625000000000001,0.16326530612244897,0.49019607843137253,0.8800000000000001,0.43286494597839137,Low Value
2306,68,Male,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,No,Free Shipping,0,0,47,Cash,Weekly,52,0.0,0.5375000000000001,0.9387755102040816,0.9999999999999999,0.040000000000000036,0.7870102040816326,High Value
2307,27,Male,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,No,Standard,0,0,8,Cash,Bi-Weekly,26,0.0,0.7250000000000001,0.14285714285714285,0.49019607843137253,0.3600000000000001,0.3852016806722689,Low Value
2308,28,Male,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,No,Next Day Air,0,0,30,Debit Card,Annually,1,0.0,0.9500000000000002,0.5918367346938774,0.0,0.40000000000000013,0.46673469387755107,Medium Value
2309,49,Male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,0,0,22,Bank Transfer,Quarterly,4,0.0,0.7625,0.4285714285714285,0.058823529411764705,0.3600000000000001,0.37757563025210084,Low Value
2310,70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,5.0,No,2-Day Shipping,0,0,3,Bank Transfer,Quarterly,4,0.0,0.9375,0.04081632653061225,0.058823529411764705,1.0,0.3214735894357743,Low Value
2311,30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,No,Standard,0,0,15,PayPal,Monthly,12,0.0,0.6000000000000001,0.28571428571428564,0.21568627450980393,0.8399999999999999,0.38299159663865545,Low Value
2312,27,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,0,0,10,Bank Transfer,Every 3 Months,4,0.0,0.10000000000000003,0.18367346938775508,0.058823529411764705,0.9199999999999999,0.20311644657863143,Low Value
2313,19,Male,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,No,Free Shipping,0,0,19,Cash,Every 3 Months,4,0.0,0.125,0.36734693877551017,0.058823529411764705,0.4800000000000002,0.23758583433373348,Low Value
2314,64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Next Day Air,0,0,36,Bank Transfer,Fortnightly,26,0.0,0.1375,0.7142857142857142,0.49019607843137253,0.8800000000000001,0.5482731092436974,Medium Value
2315,42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Express,0,0,12,Bank Transfer,Every 3 Months,4,0.0,0.9375,0.22448979591836735,0.058823529411764705,0.7600000000000002,0.3709429771908764,Low Value
2316,69,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,0,0,49,Debit Card,Quarterly,4,0.0,0.7375,0.9795918367346937,0.058823529411764705,0.40000000000000013,0.5969837935174069,Medium Value
2317,28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,No,Standard,0,0,7,Debit Card,Annually,1,0.0,0.23750000000000004,0.12244897959183673,0.0,0.52,0.1484795918367347,Low Value
2318,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,0,0,28,Bank Transfer,Monthly,12,0.0,0.17500000000000004,0.5510204081632653,0.21568627450980393,0.8800000000000001,0.4081140456182473,Low Value
2319,69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,No,Store Pickup,0,0,30,Credit Card,Annually,1,0.0,0.10000000000000003,0.5918367346938774,0.0,0.2400000000000002,0.280734693877551,Low Value
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,No,Free Shipping,0,0,29,PayPal,Monthly,12,0.0,0.22500000000000003,0.5714285714285714,0.21568627450980393,1.0,0.4382773109243697,Low Value
2321,28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,0,0,9,Debit Card,Every 3 Months,4,0.0,0.4375,0.16326530612244897,0.058823529411764705,0.4800000000000002,0.21845318127250904,Low Value
2322,50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3.0,No,Next Day Air,0,0,27,Debit Card,Fortnightly,26,0.0,0.1375,0.5306122448979591,0.49019607843137253,0.20000000000000018,0.40680372148859545,Low Value
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,0,0,21,Venmo,Fortnightly,26,0.0,0.8,0.4081632653061224,0.49019607843137253,0.8,0.5503241296518608,Medium Value
2324,35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,No,Express,0,0,36,Credit Card,Monthly,12,0.0,0.9125000000000001,0.7142857142857142,0.21568627450980393,0.8800000000000001,0.6209201680672269,Medium Value
2325,59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,No,Free Shipping,0,0,19,Debit Card,Annually,1,0.0,0.10000000000000003,0.36734693877551017,0.0,0.40000000000000013,0.2069387755102041,Low Value
2326,44,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,0,0,47,Cash,Weekly,52,0.0,0.4375,0.9387755102040816,0.9999999999999999,0.7600000000000002,0.8390102040816326,High Value
2327,66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,No,Standard,0,0,38,Bank Transfer,Annually,1,0.0,0.5375000000000001,0.7551020408163265,0.0,0.040000000000000036,0.41354081632653067,Low Value
2328,20,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,No,2-Day Shipping,0,0,22,Venmo,Bi-Weekly,26,0.0,0.925,0.4285714285714285,0.49019607843137253,0.6800000000000002,0.5714873949579833,Medium Value
2329,45,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,No,Express,0,0,29,Venmo,Bi-Weekly,26,0.0,0.2,0.5714285714285714,0.49019607843137253,0.040000000000000036,0.4196302521008404,Low Value
2330,49,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,0,0,42,Bank Transfer,Annually,1,0.0,0.9625000000000001,0.836734693877551,0.0,0.9199999999999999,0.6191938775510204,Medium Value
2331,60,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,No,Store Pickup,0,0,47,PayPal,Every 3 Months,4,0.0,0.5375000000000001,0.9387755102040816,0.058823529411764705,0.15999999999999992,0.5166572629051621,Medium Value
2332,61,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,0,0,10,Credit Card,Bi-Weekly,26,0.0,0.7125,0.18367346938775508,0.49019607843137253,0.72,0.4350282112845138,Low Value
2333,36,Male,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,0,0,10,Venmo,Monthly,12,0.0,0.4125000000000001,0.18367346938775508,0.21568627450980393,0.040000000000000036,0.22467527010804322,Low Value
2334,33,Male,Shirt,Clothing,77,Kansas,M,Beige,Spring,3.8,No,Next Day Air,0,0,1,PayPal,Every 3 Months,4,0.0,0.7125,0.0,0.058823529411764705,0.52,0.2121470588235294,Low Value
2335,49,Male,Boots,Footwear,79,Kansas,L,Green,Summer,4.2,No,Standard,0,0,7,Credit Card,Monthly,12,0.0,0.7375,0.12244897959183673,0.21568627450980393,0.6800000000000002,0.3291854741896759,Low Value
2336,31,Male,Coat,Outerwear,37,Idaho,M,Black,Summer,3.9,No,Store Pickup,0,0,10,Venmo,Fortnightly,26,0.0,0.21250000000000002,0.18367346938775508,0.49019607843137253,0.56,0.3190282112845138,Low Value
2337,19,Male,Belt,Accessories,94,California,M,Green,Winter,3.1,No,Free Shipping,0,0,11,Credit Card,Weekly,52,0.0,0.925,0.2040816326530612,0.9999999999999999,0.2400000000000002,0.5906326530612245,Medium Value
2338,39,Male,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,0,0,5,Cash,Annually,1,0.0,0.7000000000000001,0.08163265306122448,0.0,0.44000000000000017,0.21665306122448982,Low Value
2339,66,Male,Sneakers,Footwear,68,Georgia,S,Silver,Fall,4.0,No,Express,0,0,21,PayPal,Quarterly,4,0.0,0.6000000000000001,0.4081632653061224,0.058823529411764705,0.6000000000000001,0.3609123649459784,Low Value
2340,25,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,0,0,24,Bank Transfer,Quarterly,4,0.0,0.5625,0.4693877551020408,0.058823529411764705,0.3600000000000001,0.3539021608643458,Low Value
2341,63,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,No,Standard,0,0,37,Credit Card,Fortnightly,26,0.0,0.050000000000000044,0.7346938775510203,0.49019607843137253,0.040000000000000036,0.4549363745498199,Medium Value
2342,56,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,No,Express,0,0,22,Venmo,Every 3 Months,4,0.0,0.1375,0.4285714285714285,0.058823529411764705,0.8,0.2965756302521008,Low Value
2343,20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Standard,0,0,16,Debit Card,Fortnightly,26,0.0,0.8625,0.3061224489795918,0.49019607843137253,0.9600000000000002,0.5380078031212485,Medium Value
2344,58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,0,0,44,PayPal,Monthly,12,0.0,0.36250000000000004,0.8775510204081631,0.21568627450980393,0.7600000000000002,0.5642262905162065,Medium Value
2345,34,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,No,Express,0,0,14,Venmo,Bi-Weekly,26,0.0,0.9000000000000001,0.26530612244897955,0.49019607843137253,0.40000000000000013,0.47318127250900366,Medium Value
2346,28,Male,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,No,Express,0,0,23,Bank Transfer,Every 3 Months,4,0.0,0.15000000000000002,0.44897959183673464,0.058823529411764705,0.32000000000000006,0.25923889555822327,Low Value
2347,22,Male,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,No,Standard,0,0,46,Debit Card,Fortnightly,26,0.0,0.5875,0.9183673469387754,0.49019607843137253,0.2400000000000002,0.6559057623049219,Medium Value
2348,37,Male,Belt,Accessories,64,California,S,Gray,Fall,4.2,No,Express,0,0,46,Cash,Every 3 Months,4,0.0,0.55,0.9183673469387754,0.058823529411764705,0.6800000000000002,0.5629939975990397,Medium Value
2349,54,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,No,Next Day Air,0,0,16,PayPal,Every 3 Months,4,0.0,0.8,0.3061224489795918,0.058823529411764705,0.9600000000000002,0.39609603841536617,Low Value
2350,65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Standard,0,0,40,Credit Card,Every 3 Months,4,0.0,0.17500000000000004,0.7959183673469387,0.058823529411764705,0.56,0.4270144057623049,Low Value
2351,57,Male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,0,0,21,Cash,Annually,1,0.0,0.07500000000000001,0.4081632653061224,0.0,0.6800000000000002,0.246265306122449,Low Value
2352,38,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,0,0,25,PayPal,Bi-Weekly,26,0.0,0.375,0.4897959183673469,0.49019607843137253,0.9600000000000002,0.5139771908763506,Medium Value
2353,70,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,0,0,25,Bank Transfer,Quarterly,4,0.0,0.32500000000000007,0.4897959183673469,0.058823529411764705,0.11999999999999988,0.2905654261704682,Low Value
2354,56,Male,Handbag,Accessories,71,Montana,M,White,Fall,4.1,No,Standard,0,0,25,Debit Card,Every 3 Months,4,0.0,0.6375000000000001,0.4897959183673469,0.058823529411764705,0.6399999999999999,0.4050654261704682,Low Value
2355,56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,0,0,27,Venmo,Monthly,12,0.0,0.7250000000000001,0.5306122448979591,0.21568627450980393,0.9199999999999999,0.5139507803121248,Medium Value
2356,22,Male,Skirt,Clothing,35,Tennessee,S,Purple,Winter,4.1,No,Next Day Air,0,0,12,Cash,Monthly,12,0.0,0.1875,0.22448979591836735,0.21568627450980393,0.6399999999999999,0.2560018007202881,Low Value
2357,57,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3.0,No,Free Shipping,0,0,27,Debit Card,Quarterly,4,0.0,0.4750000000000001,0.5306122448979591,0.058823529411764705,0.20000000000000018,0.3448919567827131,Low Value
2358,53,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,0,0,40,Credit Card,Bi-Weekly,26,0.0,0.5875,0.7959183673469387,0.49019607843137253,0.6800000000000002,0.6509261704681873,Medium Value
2359,53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,No,Standard,0,0,38,Credit Card,Quarterly,4,0.0,0.9125000000000001,0.7551020408163265,0.058823529411764705,0.52,0.5541878751500601,Medium Value
2360,19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,0,0,44,Bank Transfer,Every 3 Months,4,0.0,0.7625,0.8775510204081631,0.058823529411764705,0.32000000000000006,0.5531674669867948,Medium Value
2361,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,2-Day Shipping,0,0,27,Venmo,Every 3 Months,4,0.0,0.75,0.5306122448979591,0.058823529411764705,0.8800000000000001,0.4678919567827131,Medium Value
2362,44,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,0,0,30,Credit Card,Every 3 Months,4,0.0,0.55,0.5918367346938774,0.058823529411764705,0.72,0.4363817527010804,Low Value
2363,27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Standard,0,0,24,Credit Card,Monthly,12,0.0,0.26250000000000007,0.4693877551020408,0.21568627450980393,0.08000000000000007,0.3129609843937575,Low Value
2364,60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,Express,0,0,38,Cash,Bi-Weekly,26,0.0,0.7375,0.7551020408163265,0.49019607843137253,0.6800000000000002,0.6645996398559424,Medium Value
2365,62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,0,0,4,PayPal,Quarterly,4,0.0,0.5,0.061224489795918366,0.058823529411764705,0.6800000000000002,0.2101368547418968,Low Value
2366,52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,No,Next Day Air,0,0,32,Venmo,Monthly,12,0.0,0.8875,0.6326530612244897,0.21568627450980393,0.0,0.49526710684273706,Medium Value
2367,30,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,No,Express,0,0,32,Credit Card,Fortnightly,26,0.0,0.5750000000000001,0.6326530612244897,0.49019607843137253,0.44000000000000017,0.5591200480192077,Medium Value
2368,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Standard,0,0,28,Bank Transfer,Bi-Weekly,26,0.0,0.8125,0.5510204081632653,0.49019607843137253,0.3600000000000001,0.5659669867947179,Medium Value
2369,29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,No,Standard,0,0,6,Debit Card,Every 3 Months,4,0.0,0.22500000000000003,0.10204081632653061,0.058823529411764705,0.32000000000000006,0.13546338535414168,Low Value
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,0,0,24,PayPal,Monthly,12,0.0,0.03750000000000003,0.4693877551020408,0.21568627450980393,0.8399999999999999,0.34396098439375755,Low Value
2371,51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Store Pickup,0,0,38,Venmo,Weekly,52,0.0,0.6375000000000001,0.7551020408163265,0.9999999999999999,0.56,0.7855408163265306,High Value
2372,67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,0,0,28,Debit Card,Annually,1,0.0,0.0625,0.5510204081632653,0.0,0.4800000000000002,0.28090816326530615,Low Value
2373,50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Express,0,0,9,PayPal,Fortnightly,26,0.0,0.23750000000000004,0.16326530612244897,0.49019607843137253,0.2400000000000002,0.2838649459783914,Low Value
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Express,0,0,21,Debit Card,Every 3 Months,4,0.0,0.0,0.4081632653061224,0.058823529411764705,0.9600000000000002,0.2769123649459784,Low Value
