Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,annual_frequency,promo_dependency,purchase_scaled,previous_scaled,frequency_scaled,review_scaled,loyalty_score,value_tier
1662.0,64.0,Male,Gloves,Accessories,86.0,Iowa,S,Beige,Summer,2.7,No,2-Day Shipping,1.0,1.0,21.0,Debit Card,Quarterly,4.0,1.0,0.26250000000000007,0.9183673469387754,0.058823529411764705,0.9199999999999999,0.5294939975990396,Medium Value
1663.0,63.0,Male,Sunglasses,Accessories,24.0,New Mexico,M,Olive,Winter,4.6,No,Free Shipping,1.0,1.0,46.0,Debit Card,Fortnightly,26.0,1.0,0.5875,0.673469387755102,0.0,0.6000000000000001,0.4468877551020408,Low Value
1664.0,43.0,Male,Shirt,Clothing,22.0,Maine,XL,Gold,Summer,3.5,No,Standard,1.0,1.0,1.0,Cash,Bi-Weekly,,1.0,0.625,0.7142857142857142,0.21568627450980393,0.6399999999999999,0.5394201680672268,Medium Value
1665.0,19.0,Male,Handbag,Accessories,53.0,Minnesota,M,Purple,Spring,5.0,No,Next Day Air,1.0,1.0,35.0,PayPal,Weekly,52.0,1.0,0.26250000000000007,0.8775510204081631,,0.52,,Low Value
1666.0,40.0,Male,Jacket,Outerwear,41.0,New Mexico,L,Pink,Fall,3.4,No,Next Day Air,1.0,1.0,49.0,Venmo,Monthly,12.0,1.0,0.7875000000000001,0.9591836734693877,0.9999999999999999,1.0,0.941173469387755,High Value
1667.0,51.0,Male,Skirt,Clothing,64.0,Arkansas,M,Blue,Summer,3.1,No,Store Pickup,1.0,1.0,47.0,PayPal,Annually,1.0,1.0,0.025000000000000022,0.22448979591836735,0.0,0.6000000000000001,0.15479591836734696,Low Value
1668.0,51.0,Male,Handbag,Accessories,40.0,Oklahoma,L,Brown,Winter,3.4,No,2-Day Shipping,1.0,1.0,24.0,Bank Transfer,Every 3 Months,,1.0,0.0,0.36734693877551017,,0.56,,Low Value
1669.0,66.0,Male,Blouse,Clothing,33.0,Utah,L,Charcoal,Summer,4.0,No,Standard,1.0,1.0,28.0,Debit Card,Fortnightly,26.0,1.0,0.11250000000000004,0.9795918367346937,,0.3600000000000001,,Low Value
1670.0,42.0,Male,T-shirt,Clothing,59.0,Wisconsin,L,Maroon,Winter,2.7,No,Store Pickup,1.0,1.0,22.0,Bank Transfer,Quarterly,4.0,1.0,0.8375000000000001,0.4897959183673469,0.49019607843137253,0.20000000000000018,0.5304771908763506,Medium Value
1671.0,22.0,Male,Pants,Clothing,73.0,Utah,L,Cyan,Fall,3.6,No,Free Shipping,1.0,1.0,20.0,Cash,Weekly,52.0,1.0,0.7625,0.4897959183673469,,0.9600000000000002,,Low Value
1672.0,31.0,Male,Hoodie,Clothing,22.0,Utah,M,Olive,Winter,4.0,No,Free Shipping,1.0,1.0,25.0,Bank Transfer,Weekly,52.0,1.0,0.4750000000000001,0.0,0.058823529411764705,0.28000000000000025,0.14064705882352946,Low Value
1673.0,18.0,Male,Boots,Footwear,73.0,South Carolina,L,Gold,Fall,3.8,No,Free Shipping,1.0,1.0,15.0,Venmo,Quarterly,4.0,1.0,0.7875000000000001,0.36734693877551017,0.0,0.52,0.3564387755102041,Low Value
1674.0,21.0,Male,Blouse,Clothing,62.0,Hawaii,M,Violet,Fall,3.4,No,Next Day Air,1.0,1.0,49.0,Venmo,Bi-Weekly,,1.0,0.48750000000000004,0.12244897959183673,0.058823529411764705,0.52,0.2161266506602641,Low Value
1675.0,35.0,Male,Coat,Outerwear,56.0,Alaska,M,Peach,Winter,3.2,No,Free Shipping,1.0,1.0,10.0,Debit Card,Fortnightly,26.0,1.0,0.9125000000000001,0.36734693877551017,0.21568627450980393,0.8800000000000001,0.48214465786314525,Medium Value
1676.0,35.0,Male,Pants,Clothing,90.0,Colorado,M,Beige,Spring,4.7,No,Next Day Air,1.0,1.0,21.0,Credit Card,Annually,1.0,1.0,0.8375000000000001,0.16326530612244897,0.49019607843137253,0.52,0.43186494597839137,Low Value
1677.0,27.0,Male,Sunglasses,Accessories,44.0,West Virginia,M,Cyan,Winter,3.1,No,Next Day Air,1.0,1.0,34.0,Bank Transfer,Weekly,52.0,1.0,0.025000000000000022,0.7346938775510203,0.058823529411764705,0.8399999999999999,0.40052460984393756,Low Value
1678.0,65.0,Male,Jeans,Clothing,35.0,Oregon,L,Silver,Summer,3.3,No,Next Day Air,0.0,0.0,41.0,Debit Card,Weekly,52.0,0.0,0.6375000000000001,0.28571428571428564,0.21568627450980393,0.7600000000000002,0.38249159663865545,Low Value
1679.0,41.0,Male,Pants,Clothing,71.0,Ohio,S,Magenta,Summer,4.8,No,2-Day Shipping,0.0,0.0,30.0,Venmo,Fortnightly,26.0,0.0,0.6125,0.5918367346938774,,0.3600000000000001,,Low Value
1680.0,60.0,Male,Dress,Clothing,52.0,Massachusetts,S,Black,Fall,4.5,No,Next Day Air,0.0,0.0,24.0,Debit Card,Bi-Weekly,,0.0,0.3375,0.5918367346938774,,0.8800000000000001,,Low Value
1681.0,61.0,Male,Shoes,Footwear,37.0,Louisiana,M,Olive,Summer,3.4,No,Store Pickup,0.0,0.0,6.0,Credit Card,Annually,1.0,0.0,0.375,0.3061224489795918,,0.15999999999999992,,Low Value
1682.0,24.0,Male,Sneakers,Footwear,95.0,Virginia,L,Green,Winter,3.7,No,2-Day Shipping,0.0,0.0,14.0,Credit Card,Bi-Weekly,,0.0,0.9500000000000002,0.26530612244897955,,0.3600000000000001,,Low Value
1683.0,65.0,Male,Socks,Clothing,97.0,New York,M,Yellow,Fall,4.9,No,2-Day Shipping,0.0,0.0,37.0,Credit Card,Bi-Weekly,,0.0,0.23750000000000004,0.14285714285714285,0.058823529411764705,0.28000000000000025,0.15028991596638658,Low Value
1684.0,23.0,Male,Coat,Outerwear,57.0,Arkansas,S,Lavender,Spring,3.5,No,Next Day Air,0.0,0.0,37.0,Venmo,Quarterly,4.0,0.0,0.8,0.7959183673469387,,0.11999999999999988,,Low Value
1685.0,30.0,Male,Shirt,Clothing,93.0,New Mexico,M,Indigo,Spring,4.6,No,Standard,0.0,0.0,28.0,PayPal,Weekly,52.0,0.0,0.10000000000000003,0.4693877551020408,0.21568627450980393,0.72,0.34446098439375755,Low Value
1686.0,33.0,Male,Blouse,Clothing,48.0,Minnesota,M,Pink,Winter,4.6,No,Standard,0.0,0.0,43.0,PayPal,Bi-Weekly,,0.0,0.38750000000000007,0.26530612244897955,0.49019607843137253,0.32000000000000006,0.3626812725090036,Low Value
1687.0,22.0,Male,Gloves,Accessories,75.0,Illinois,L,Red,Fall,4.2,No,Store Pickup,0.0,0.0,25.0,Cash,Annually,1.0,0.0,0.0,0.7755102040816325,0.0,0.32000000000000006,0.34220408163265303,Low Value
1688.0,67.0,Male,Skirt,Clothing,70.0,Georgia,S,Magenta,Winter,3.7,No,Free Shipping,0.0,0.0,4.0,PayPal,Annually,1.0,0.0,0.65,0.4081632653061224,0.9999999999999999,0.32000000000000006,0.6252653061224489,Medium Value
1689.0,28.0,Male,Handbag,Accessories,26.0,Mississippi,S,Peach,Winter,3.0,No,Next Day Air,0.0,0.0,13.0,Venmo,Fortnightly,26.0,0.0,0.16250000000000003,0.6326530612244897,0.058823529411764705,0.20000000000000018,0.32320828331332535,Low Value
1690.0,32.0,Male,Shirt,Clothing,73.0,North Carolina,L,Turquoise,Winter,4.6,No,Store Pickup,0.0,0.0,32.0,Bank Transfer,Monthly,12.0,0.0,0.10000000000000003,0.8979591836734693,0.9999999999999999,0.11999999999999988,0.6911836734693877,Medium Value
1691.0,40.0,Male,Coat,Outerwear,30.0,Nevada,M,Black,Summer,3.2,No,Free Shipping,0.0,0.0,1.0,Cash,Annually,1.0,0.0,0.4125000000000001,0.36734693877551017,0.21568627450980393,0.6000000000000001,0.35414465786314525,Low Value
1692.0,64.0,Male,Shoes,Footwear,61.0,Connecticut,L,Blue,Summer,3.5,No,Next Day Air,0.0,0.0,4.0,Cash,Annually,1.0,0.0,0.3500000000000001,0.0,,0.72,,Low Value
1693.0,56.0,Male,Handbag,Accessories,75.0,Utah,M,Beige,Winter,2.6,No,Standard,0.0,0.0,33.0,Cash,Bi-Weekly,,0.0,0.012500000000000011,0.22448979591836735,0.49019607843137253,0.52,0.2913547418967587,Low Value
1694.0,63.0,Male,Jacket,Outerwear,88.0,Tennessee,XL,Olive,Fall,4.9,No,Standard,0.0,0.0,45.0,Bank Transfer,Fortnightly,26.0,0.0,0.025000000000000022,0.510204081632653,0.9999999999999999,0.6800000000000002,0.5770816326530612,Medium Value
1695.0,20.0,Male,Shirt,Clothing,67.0,Mississippi,M,Turquoise,Summer,2.7,No,Express,0.0,0.0,20.0,Debit Card,Fortnightly,26.0,0.0,0.8375000000000001,0.22448979591836735,0.21568627450980393,0.2400000000000002,0.3460018007202882,Low Value
1696.0,54.0,Male,Hat,Accessories,95.0,Nebraska,S,Yellow,Fall,4.7,No,2-Day Shipping,0.0,0.0,1.0,PayPal,Fortnightly,26.0,0.0,0.375,0.7142857142857142,,0.040000000000000036,,Low Value
1697.0,31.0,Male,Sunglasses,Accessories,69.0,West Virginia,S,Turquoise,Spring,4.0,No,Free Shipping,0.0,0.0,7.0,Credit Card,Bi-Weekly,,0.0,0.8125,0.4285714285714285,0.0,0.3600000000000001,0.36992857142857144,Low Value
1698.0,36.0,Male,Shirt,Clothing,87.0,South Carolina,L,Lavender,Fall,3.5,No,Next Day Air,0.0,0.0,48.0,Credit Card,Every 3 Months,,0.0,0.9750000000000001,0.3061224489795918,0.058823529411764705,0.2400000000000002,0.3590960384153662,Low Value
1699.0,25.0,Male,Belt,Accessories,41.0,Iowa,XL,Turquoise,Winter,4.8,No,Standard,0.0,0.0,46.0,Bank Transfer,Quarterly,4.0,0.0,0.17500000000000004,0.6122448979591836,0.0,0.44000000000000017,0.3238979591836735,Low Value
1700.0,20.0,Male,Sweater,Clothing,67.0,North Dakota,L,Teal,Spring,4.0,No,Free Shipping,0.0,0.0,34.0,Debit Card,Annually,1.0,0.0,0.5125000000000001,0.8571428571428571,0.058823529411764705,0.040000000000000036,0.4670042016806723,Medium Value
1701.0,62.0,Male,Hoodie,Clothing,70.0,West Virginia,L,Black,Fall,4.1,No,Express,0.0,0.0,36.0,Bank Transfer,Monthly,12.0,0.0,0.9750000000000001,1.0,,0.6800000000000002,,Low Value
1702.0,69.0,Male,Handbag,Accessories,41.0,Mississippi,XL,Blue,Winter,3.8,No,Next Day Air,0.0,0.0,44.0,Debit Card,Every 3 Months,,0.0,0.5125000000000001,0.7346938775510203,0.9999999999999999,0.15999999999999992,0.7123775510204081,Medium Value
1703.0,54.0,Male,Jeans,Clothing,83.0,Alabama,XL,Yellow,Summer,5.0,No,Express,0.0,0.0,48.0,Bank Transfer,Weekly,52.0,0.0,0.9750000000000001,0.44897959183673464,0.9999999999999999,0.6800000000000002,0.7425918367346939,Medium Value
1704.0,39.0,Male,Backpack,Accessories,22.0,California,M,Black,Spring,4.0,No,Next Day Air,0.0,0.0,12.0,Bank Transfer,Annually,1.0,0.0,0.012500000000000011,0.18367346938775508,,0.32000000000000006,,Low Value
1705.0,56.0,Male,Sneakers,Footwear,20.0,Idaho,M,Lavender,Summer,3.9,No,Store Pickup,0.0,0.0,19.0,Cash,Every 3 Months,,0.0,0.38750000000000007,0.38775510204081626,0.21568627450980393,0.44000000000000017,0.3413079231692677,Low Value
1706.0,39.0,Male,Jewelry,Accessories,29.0,South Dakota,L,Cyan,Summer,3.4,No,2-Day Shipping,0.0,0.0,49.0,Venmo,Bi-Weekly,,0.0,0.75,0.346938775510204,,0.72,,Low Value
1707.0,37.0,Male,Sunglasses,Accessories,87.0,North Dakota,M,Brown,Spring,3.0,No,Standard,0.0,0.0,25.0,Venmo,Fortnightly,26.0,0.0,0.65,0.04081632653061225,0.9999999999999999,0.32000000000000006,0.47832653061224484,Medium Value
1708.0,25.0,Male,Shorts,Clothing,81.0,Nevada,L,Maroon,Fall,4.9,No,2-Day Shipping,0.0,0.0,25.0,Cash,Bi-Weekly,,0.0,0.5375000000000001,0.44897959183673464,0.9999999999999999,0.20000000000000018,0.6070918367346938,Medium Value
1709.0,35.0,Male,Boots,Footwear,58.0,Florida,L,Cyan,Spring,3.2,No,Express,0.0,0.0,1.0,Credit Card,Quarterly,4.0,0.0,0.08750000000000002,0.5306122448979591,0.9999999999999999,0.44000000000000017,0.5737448979591836,Medium Value
1710.0,45.0,Male,Skirt,Clothing,83.0,Indiana,M,Pink,Winter,3.8,No,Standard,0.0,0.0,19.0,Bank Transfer,Annually,1.0,0.0,0.30000000000000004,0.8775510204081631,0.49019607843137253,0.2400000000000002,0.5820792316926771,Medium Value
1711.0,19.0,Male,Pants,Clothing,59.0,Arkansas,XL,Orange,Fall,3.8,No,Store Pickup,0.0,0.0,7.0,Credit Card,Quarterly,4.0,0.0,0.03750000000000003,0.8163265306122448,0.058823529411764705,0.15999999999999992,0.36767767106842736,Low Value
1712.0,21.0,Male,T-shirt,Clothing,93.0,North Carolina,M,Lavender,Spring,4.7,No,Express,0.0,0.0,19.0,Credit Card,Monthly,12.0,0.0,0.9125000000000001,0.8163265306122448,0.0,0.56,0.565030612244898,Medium Value
1713.0,65.0,Male,T-shirt,Clothing,87.0,Illinois,S,Beige,Fall,3.8,No,2-Day Shipping,0.0,0.0,9.0,Cash,Fortnightly,26.0,0.0,0.625,0.7142857142857142,,0.28000000000000025,,Low Value
1714.0,49.0,Male,Jacket,Outerwear,22.0,Missouri,M,Pink,Winter,4.6,No,Free Shipping,0.0,0.0,37.0,PayPal,Quarterly,4.0,0.0,0.8125,0.7551020408163265,,0.2400000000000002,,Low Value
1715.0,30.0,Male,Jeans,Clothing,71.0,South Dakota,S,Charcoal,Summer,4.4,No,Standard,0.0,0.0,15.0,Cash,Monthly,12.0,0.0,0.25,0.673469387755102,0.0,0.28000000000000025,0.34738775510204084,Low Value
1716.0,23.0,Male,Dress,Clothing,69.0,Idaho,XL,Gray,Spring,3.4,No,2-Day Shipping,0.0,0.0,30.0,PayPal,Bi-Weekly,,0.0,0.11250000000000004,0.26530612244897955,0.058823529411764705,0.32000000000000006,0.17826950780312126,Low Value
1717.0,69.0,Male,Blouse,Clothing,47.0,Connecticut,M,Cyan,Winter,4.7,No,Standard,0.0,0.0,30.0,Cash,Every 3 Months,,0.0,0.08750000000000002,0.44897959183673464,0.49019607843137253,0.9199999999999999,0.43615066026410565,Low Value
1718.0,29.0,Male,Hoodie,Clothing,50.0,Hawaii,L,Orange,Summer,2.9,No,Express,0.0,0.0,16.0,Debit Card,Bi-Weekly,,0.0,0.9125000000000001,0.346938775510204,0.49019607843137253,0.52,0.5203343337334934,Medium Value
1719.0,54.0,Male,T-shirt,Clothing,96.0,Maryland,L,Pink,Winter,3.4,No,2-Day Shipping,0.0,0.0,14.0,PayPal,Every 3 Months,,0.0,0.0,0.8979591836734693,0.21568627450980393,0.8399999999999999,0.5078895558223289,Medium Value
1720.0,45.0,Male,Sweater,Clothing,39.0,Maryland,M,White,Winter,3.2,No,Free Shipping,0.0,0.0,8.0,Venmo,Quarterly,4.0,0.0,0.4375,0.26530612244897955,0.9999999999999999,0.11999999999999988,0.5056224489795917,Medium Value
1721.0,25.0,Male,Shorts,Clothing,84.0,Massachusetts,S,Beige,Winter,2.8,No,Express,0.0,0.0,40.0,Debit Card,Bi-Weekly,,0.0,0.925,0.9591836734693877,0.0,0.44000000000000017,0.6126734693877551,Medium Value
1722.0,34.0,Male,Jewelry,Accessories,28.0,Delaware,S,Magenta,Spring,4.3,No,Free Shipping,0.0,0.0,24.0,Credit Card,Monthly,12.0,0.0,0.45000000000000007,0.32653061224489793,,0.72,,Low Value
1723.0,46.0,Male,T-shirt,Clothing,51.0,Massachusetts,L,Violet,Summer,3.3,No,Standard,0.0,0.0,14.0,Cash,Fortnightly,26.0,0.0,0.4750000000000001,0.0,0.9999999999999999,0.6000000000000001,0.45499999999999996,Medium Value
1724.0,70.0,Male,Scarf,Accessories,20.0,New York,XL,Gold,Spring,3.3,No,Standard,0.0,0.0,39.0,PayPal,Annually,1.0,0.0,0.30000000000000004,0.7755102040816325,0.9999999999999999,0.40000000000000013,0.710204081632653,Medium Value
1725.0,42.0,Male,Shoes,Footwear,72.0,Delaware,S,Teal,Winter,3.3,No,Free Shipping,0.0,0.0,21.0,PayPal,Weekly,52.0,0.0,0.9375,0.4693877551020408,0.9999999999999999,0.9600000000000002,0.7712551020408163,High Value
1726.0,45.0,Male,Sunglasses,Accessories,33.0,Massachusetts,M,Indigo,Spring,3.0,No,Next Day Air,0.0,0.0,32.0,Venmo,Quarterly,4.0,0.0,0.275,0.8163265306122448,0.49019607843137253,0.2400000000000002,0.5525894357743097,Medium Value
1727.0,57.0,Male,Coat,Outerwear,28.0,Indiana,S,Olive,Summer,2.8,No,Express,0.0,0.0,45.0,Debit Card,Weekly,52.0,0.0,0.9125000000000001,0.5510204081632653,0.0,0.56,0.4589081632653061,Medium Value
1728.0,49.0,Male,Blouse,Clothing,53.0,Virginia,S,Violet,Spring,4.0,No,Express,0.0,0.0,19.0,PayPal,Monthly,12.0,0.0,0.45000000000000007,0.673469387755102,0.058823529411764705,0.20000000000000018,0.3970348139255703,Low Value
1729.0,23.0,Male,Jeans,Clothing,48.0,Wyoming,L,Black,Fall,4.3,No,Express,0.0,0.0,1.0,Debit Card,Every 3 Months,,0.0,0.8500000000000001,0.8163265306122448,0.058823529411764705,0.6399999999999999,0.5781776710684273,Medium Value
1730.0,47.0,Male,Shorts,Clothing,21.0,Illinois,M,Brown,Winter,3.8,No,Store Pickup,0.0,0.0,12.0,Venmo,Fortnightly,26.0,0.0,0.42500000000000004,0.5306122448979591,,0.72,,Low Value
1731.0,23.0,Male,Shirt,Clothing,22.0,Alabama,S,Silver,Fall,4.2,No,Free Shipping,0.0,0.0,26.0,Credit Card,Weekly,52.0,0.0,0.8625,0.9183673469387754,0.49019607843137253,0.52,0.7389057623049219,Medium Value
1732.0,21.0,Male,Backpack,Accessories,87.0,Idaho,M,Gray,Fall,3.1,No,Next Day Air,0.0,0.0,12.0,Cash,Monthly,12.0,0.0,0.3125,0.02040816326530612,,0.56,,Low Value
1733.0,45.0,Male,Belt,Accessories,50.0,Rhode Island,S,Charcoal,Winter,2.6,No,Free Shipping,0.0,0.0,36.0,Cash,Every 3 Months,,0.0,0.6875,0.8979591836734693,0.21568627450980393,0.72,0.6333895558223289,Medium Value
1734.0,67.0,Male,Blouse,Clothing,85.0,New York,L,Black,Summer,3.4,No,Express,0.0,0.0,22.0,Credit Card,Annually,1.0,0.0,0.025000000000000022,0.673469387755102,0.9999999999999999,0.72,0.6463877551020407,Medium Value
1735.0,31.0,Male,Jeans,Clothing,98.0,Missouri,L,Brown,Spring,3.1,No,Next Day Air,0.0,0.0,16.0,PayPal,Quarterly,4.0,0.0,0.7750000000000001,0.16326530612244897,0.0,0.8800000000000001,0.30830612244897965,Low Value
1736.0,58.0,Male,Dress,Clothing,34.0,Texas,M,Purple,Winter,3.6,No,Express,0.0,0.0,31.0,Venmo,Annually,1.0,0.0,0.17500000000000004,0.0,0.0,0.2400000000000002,0.05900000000000003,Low Value
1737.0,57.0,Male,Shorts,Clothing,61.0,Tennessee,M,Purple,Summer,2.6,No,2-Day Shipping,0.0,0.0,43.0,Cash,Quarterly,4.0,0.0,0.9000000000000001,0.32653061224489793,0.0,0.08000000000000007,0.31861224489795925,Low Value
1738.0,42.0,Male,Jewelry,Accessories,98.0,Ohio,L,Gray,Summer,4.2,No,Store Pickup,0.0,0.0,50.0,Venmo,Bi-Weekly,,0.0,0.7250000000000001,0.10204081632653061,0.9999999999999999,0.4800000000000002,0.5338163265306122,Medium Value
1739.0,60.0,Male,Handbag,Accessories,61.0,Tennessee,M,Green,Spring,2.9,No,2-Day Shipping,0.0,0.0,37.0,Credit Card,Weekly,52.0,0.0,0.3375,0.22448979591836735,,0.32000000000000006,,Low Value
1740.0,21.0,Male,Jewelry,Accessories,98.0,Minnesota,L,Silver,Winter,4.2,No,Express,0.0,0.0,23.0,Cash,Weekly,52.0,0.0,0.55,0.18367346938775508,,0.3600000000000001,,Low Value
1741.0,69.0,Male,Pants,Clothing,21.0,Wisconsin,L,Charcoal,Fall,3.3,No,Next Day Air,0.0,0.0,10.0,Bank Transfer,Every 3 Months,,0.0,0.30000000000000004,0.061224489795918366,0.49019607843137253,0.8800000000000001,0.3195486194477791,Low Value
1742.0,41.0,Male,Pants,Clothing,51.0,Delaware,XL,Teal,Winter,3.6,No,Next Day Air,0.0,0.0,20.0,Bank Transfer,Monthly,12.0,0.0,0.925,0.14285714285714285,,0.9600000000000002,,Low Value
1743.0,51.0,Male,Sandals,Footwear,80.0,Kansas,XL,White,Spring,4.3,No,Express,0.0,0.0,18.0,Venmo,Every 3 Months,,0.0,0.525,0.8163265306122448,0.9999999999999999,0.72,0.8035306122448979,High Value
1744.0,23.0,Male,Skirt,Clothing,72.0,Missouri,XL,Brown,Winter,3.3,No,Standard,0.0,0.0,3.0,Bank Transfer,Weekly,52.0,0.0,0.7625,0.9795918367346937,0.9999999999999999,0.6800000000000002,0.9123367346938774,High Value
1745.0,57.0,Male,Sunglasses,Accessories,63.0,Michigan,L,Teal,Winter,3.0,No,Standard,0.0,0.0,23.0,PayPal,Weekly,52.0,0.0,0.16250000000000003,0.9795918367346937,0.058823529411764705,0.4800000000000002,0.489983793517407,Medium Value
1746.0,40.0,Male,Skirt,Clothing,27.0,West Virginia,L,Red,Winter,3.6,No,Store Pickup,0.0,0.0,27.0,Cash,Weekly,52.0,0.0,0.8500000000000001,0.7959183673469387,0.49019607843137253,0.08000000000000007,0.6434261704681873,Medium Value
1747.0,65.0,Male,Handbag,Accessories,44.0,Alabama,L,Brown,Summer,3.1,No,Store Pickup,0.0,0.0,44.0,Bank Transfer,Fortnightly,26.0,0.0,0.36250000000000004,0.5918367346938774,0.21568627450980393,0.32000000000000006,0.4059405762304922,Low Value
1748.0,61.0,Male,Coat,Outerwear,23.0,New Hampshire,M,Yellow,Winter,2.9,No,Express,0.0,0.0,41.0,Venmo,Quarterly,4.0,0.0,0.1375,0.061224489795918366,0.058823529411764705,0.9199999999999999,0.16163685474189676,Low Value
1749.0,34.0,Male,Skirt,Clothing,93.0,Montana,L,Teal,Winter,3.9,No,2-Day Shipping,0.0,0.0,41.0,Bank Transfer,Annually,1.0,0.0,0.11250000000000004,0.4285714285714285,0.21568627450980393,0.6399999999999999,0.3226344537815126,Low Value
1750.0,43.0,Male,Hoodie,Clothing,70.0,Wyoming,L,Pink,Fall,3.2,No,2-Day Shipping,0.0,0.0,36.0,Debit Card,Every 3 Months,,0.0,0.17500000000000004,0.4285714285714285,0.21568627450980393,0.8399999999999999,0.35513445378151265,Low Value
1751.0,31.0,Male,Sunglasses,Accessories,85.0,Missouri,M,White,Fall,3.1,No,Express,0.0,0.0,38.0,Venmo,Every 3 Months,,0.0,0.22500000000000003,0.18367346938775508,0.058823529411764705,0.9600000000000002,0.23211644657863148,Low Value
1752.0,57.0,Male,Sweater,Clothing,40.0,Ohio,M,Silver,Winter,3.2,No,2-Day Shipping,0.0,0.0,34.0,Cash,Annually,1.0,0.0,0.26250000000000007,0.44897959183673464,,0.2400000000000002,,Low Value
1753.0,34.0,Male,Boots,Footwear,29.0,South Dakota,L,Blue,Winter,3.3,No,Store Pickup,0.0,0.0,14.0,Venmo,Quarterly,4.0,0.0,0.17500000000000004,0.8571428571428571,0.058823529411764705,0.20000000000000018,0.4155042016806723,Low Value
1754.0,25.0,Male,Skirt,Clothing,27.0,Colorado,L,Black,Fall,4.8,No,Next Day Air,0.0,0.0,23.0,Credit Card,Fortnightly,26.0,0.0,0.07500000000000001,0.6122448979591836,,0.4800000000000002,,Low Value
1755.0,66.0,Male,Dress,Clothing,93.0,Massachusetts,S,Beige,Fall,3.8,No,2-Day Shipping,0.0,0.0,18.0,Credit Card,Fortnightly,26.0,0.0,0.9750000000000001,0.7551020408163265,0.0,0.6000000000000001,0.5570408163265307,Medium Value
1756.0,56.0,Male,Belt,Accessories,20.0,Delaware,XL,Charcoal,Spring,4.6,No,Next Day Air,0.0,0.0,45.0,Cash,Monthly,12.0,0.0,0.48750000000000004,0.4285714285714285,,0.20000000000000018,,Low Value
1757.0,49.0,Male,Jewelry,Accessories,55.0,New Hampshire,S,Cyan,Fall,2.8,No,Free Shipping,0.0,0.0,14.0,Bank Transfer,Weekly,52.0,0.0,0.9000000000000001,0.8979591836734693,,0.52,,Low Value
1758.0,19.0,Male,Dress,Clothing,94.0,Michigan,L,Yellow,Fall,3.6,No,Standard,0.0,0.0,48.0,Debit Card,Annually,1.0,0.0,0.25,0.4081632653061224,0.49019607843137253,0.4800000000000002,0.40832412965186077,Low Value
1759.0,27.0,Male,Hat,Accessories,56.0,Pennsylvania,M,Silver,Winter,4.3,No,Free Shipping,0.0,0.0,17.0,Venmo,Bi-Weekly,,0.0,0.0,0.16326530612244897,0.49019607843137253,0.6000000000000001,0.27236494597839134,Low Value
1760.0,68.0,Male,Sweater,Clothing,58.0,Louisiana,L,Green,Spring,4.0,No,Next Day Air,0.0,0.0,1.0,PayPal,Weekly,52.0,0.0,0.1875,0.673469387755102,0.9999999999999999,0.2400000000000002,0.6308877551020408,Medium Value
1761.0,20.0,Male,Skirt,Clothing,44.0,Minnesota,XL,Peach,Spring,3.5,No,Standard,0.0,0.0,39.0,PayPal,Weekly,52.0,0.0,0.1875,0.510204081632653,0.9999999999999999,0.56,0.5975816326530612,Medium Value
1762.0,21.0,Male,Hoodie,Clothing,95.0,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,0.0,0.0,24.0,Cash,Weekly,52.0,0.0,0.7750000000000001,0.0,0.9999999999999999,0.4800000000000002,0.503,Medium Value
1763.0,36.0,Male,Sandals,Footwear,42.0,Idaho,M,Brown,Summer,3.1,No,Express,0.0,0.0,41.0,Bank Transfer,Fortnightly,26.0,0.0,0.3500000000000001,0.9387755102040816,0.9999999999999999,0.56,0.8015102040816326,High Value
1764.0,37.0,Male,Jewelry,Accessories,93.0,Vermont,M,Lavender,Winter,3.9,No,Store Pickup,0.0,0.0,28.0,PayPal,Annually,1.0,0.0,0.4750000000000001,0.5918367346938774,0.9999999999999999,0.08000000000000007,0.639734693877551,Medium Value
1765.0,61.0,Male,Dress,Clothing,56.0,Delaware,M,Charcoal,Summer,3.0,No,Store Pickup,0.0,0.0,34.0,Venmo,Quarterly,4.0,0.0,0.4625,0.9591836734693877,0.49019607843137253,0.56,0.6792322929171669,Medium Value
1766.0,68.0,Male,Hoodie,Clothing,88.0,New Mexico,M,Orange,Spring,4.1,No,2-Day Shipping,0.0,0.0,41.0,Venmo,Quarterly,4.0,0.0,0.9500000000000002,0.6122448979591836,,0.040000000000000036,,Low Value
1767.0,60.0,Male,Sweater,Clothing,54.0,Alaska,S,Cyan,Winter,4.3,No,2-Day Shipping,0.0,0.0,27.0,Cash,Bi-Weekly,,0.0,0.9625000000000001,0.6530612244897959,0.49019607843137253,0.40000000000000013,0.6407833133253301,Medium Value
1768.0,69.0,Male,Jewelry,Accessories,89.0,Minnesota,L,Lavender,Fall,3.8,No,2-Day Shipping,0.0,0.0,46.0,Debit Card,Fortnightly,26.0,0.0,0.275,0.7755102040816325,0.9999999999999999,0.7600000000000002,0.7412040816326531,Medium Value
1769.0,25.0,Male,Sandals,Footwear,45.0,Nebraska,M,Indigo,Summer,3.9,No,2-Day Shipping,0.0,0.0,2.0,PayPal,Every 3 Months,,0.0,0.525,0.9183673469387754,0.9999999999999999,0.9600000000000002,0.8683469387755101,High Value
